playlist,name,name_url,artist,artist_url,album,album_url,year,popularity,album_art,genres,playcount
TOKYO DISTRICT,ラヴァーズ,https://open.spotify.com/track/75SKlkZrcOX32dseIE8l4O,7!!,https://open.spotify.com/artist/3rJbSZv98yyWLNOvD6MsAV,Anipps,https://open.spotify.com/album/0NKEEfX8UYMyvmL6dVDae1,2011,,https://i.scdn.co/image/ab67616d0000b2733dfa792536844032b9561aea,"['j-pop', 'japanese', 'pop']",150163
TOKYO DISTRICT,It's Good to See You Again!!,https://open.spotify.com/track/6LjEAMtB3INMAeUqyHnE2F,Adrianwave,https://open.spotify.com/artist/062uQ72ll9bM17kdNwzFaw,Take Care of Yourself,https://open.spotify.com/album/49Uf7IcxSbxYcigvSfD29U,2016,,https://i.scdn.co/image/ab67616d0000b2739eae675024d9c6d0fe9f31bf,"['electronic', 'japanese', 'future funk']",37198
TOKYO DISTRICT,カラノココロ,https://open.spotify.com/track/2UnrCmVUqwkT7sV1S3vd4W,Anly,https://open.spotify.com/artist/5yJK9kmUG5wPAPDfaaandz,Karano Kokoro - EP,https://open.spotify.com/album/3MiOzI31gAENr08W5df0eW,2017,,https://i.scdn.co/image/ab67616d0000b2732245129a7a620bd01189c6c7,"['j-pop', 'Okinawa', 'female vocalist']",59077
TOKYO DISTRICT,Blue Bird (Naruto Shippuden),https://open.spotify.com/track/2vj8P04EKqI4762sraf4Xz,Berioska,https://open.spotify.com/artist/47bagukDdx1Oqq6aL9JlwE,Blue Bird (Naruto Shippuden),https://open.spotify.com/album/4Caa9JzUrseFMhx92PegW6,2020,,https://i.scdn.co/image/ab67616d0000b2739d16fba2135d77dc8e696616,"['peruvian', 'Peru']",43851
TOKYO DISTRICT,R★O★C★K★S（第1話）,https://open.spotify.com/track/1f8ch3PL2X10XbFByyR2Ve,Biccurry Akatsuka,https://open.spotify.com/artist/0IMJNHW20EcB0WuwRhoOjy,熱烈！アニソン魂 THE BEST カバー楽曲集 TVアニメシリーズ「NARUTO -ナルト-」vol.3 少年編 第1話～第99話 主題歌OP 編,https://open.spotify.com/album/1JDdzBDFRvSbNg8sikr4vp,2014,,https://i.scdn.co/image/ab67616d0000b2730d9abfb5f3d8a7f7d771f1aa,[],19814
TOKYO DISTRICT,Sunset (2019 Y.Nakamura Remastering),https://open.spotify.com/track/4bl01VfwS3MMiChtTZSZGG,Blu-Swing,https://open.spotify.com/artist/3dKCIyXK94LWUnyvD8LepD,BLU-SWING 10th ANNIVERSARY BEST,https://open.spotify.com/album/4G6wQH5Q3PiZ63ICMI5WqT,2019,,https://i.scdn.co/image/ab67616d0000b273438c2e8921907ec978e5354e,"['jazz', 'japanese', 'soul']",99872
TOKYO DISTRICT,満ちていく体温,https://open.spotify.com/track/5KyhlyyCgQoL7eP7v1TehN,Blu-Swing,https://open.spotify.com/artist/3dKCIyXK94LWUnyvD8LepD,BLU-SWING 10th ANNIVERSARY BEST,https://open.spotify.com/album/4G6wQH5Q3PiZ63ICMI5WqT,2019,,https://i.scdn.co/image/ab67616d0000b273438c2e8921907ec978e5354e,"['jazz', 'japanese', 'soul']",99872
TOKYO DISTRICT,Good Bye Boogie Dance,https://open.spotify.com/track/5LZja1KAke25BqjsidAcsq,Anri,https://open.spotify.com/artist/0xGtOrmB2hnrNRLG3vhpSo,Bi・Ki・Ni,https://open.spotify.com/album/2ygK2uxtgO5sTZFs3ye1GT,1983,,https://i.scdn.co/image/ab67616d0000b2732deb0d919a11d1ef5e12daae,[],611134
TOKYO DISTRICT,Last Summer Whisper,https://open.spotify.com/track/38LUbz74v3nmP8x0efElw2,Anri,https://open.spotify.com/artist/0xGtOrmB2hnrNRLG3vhpSo,Heaven Beach,https://open.spotify.com/album/74XLaVRIeHY51nuXcC5RuS,1982,,https://i.scdn.co/image/ab67616d0000b273e5cdab693bda0ed0bcffe334,[],611134
TOKYO DISTRICT,WINDY SUMMER,https://open.spotify.com/track/7fgmo2cHGzWLexkRhBeECj,Anri,https://open.spotify.com/artist/0xGtOrmB2hnrNRLG3vhpSo,Timely!!,https://open.spotify.com/album/3OvZYx7AAGplmJjwD29JiV,1983,,https://i.scdn.co/image/ab67616d0000b273cfd93d36fe2365f9436587d1,[],611134
TOKYO DISTRICT,悲しみがとまらない　I CAN'T STOP THE LONELINESS,https://open.spotify.com/track/3FYDqY5BRtx3IVSaiQZSze,Anri,https://open.spotify.com/artist/0xGtOrmB2hnrNRLG3vhpSo,Timely!!,https://open.spotify.com/album/3OvZYx7AAGplmJjwD29JiV,1983,,https://i.scdn.co/image/ab67616d0000b273cfd93d36fe2365f9436587d1,[],611134
TOKYO DISTRICT,SHYNESS BOY,https://open.spotify.com/track/7KYzARBusZhyZ6jygZDmVr,Anri,https://open.spotify.com/artist/0xGtOrmB2hnrNRLG3vhpSo,Timely!!,https://open.spotify.com/album/3OvZYx7AAGplmJjwD29JiV,1983,,https://i.scdn.co/image/ab67616d0000b273cfd93d36fe2365f9436587d1,[],611134
TOKYO DISTRICT,DRIVING MY LOVE,https://open.spotify.com/track/20JcU4ZiYAuKE4oIal8WoV,Anri,https://open.spotify.com/artist/0xGtOrmB2hnrNRLG3vhpSo,Timely!!,https://open.spotify.com/album/3OvZYx7AAGplmJjwD29JiV,1983,,https://i.scdn.co/image/ab67616d0000b273cfd93d36fe2365f9436587d1,[],611134
TOKYO DISTRICT,Remember Summer Days,https://open.spotify.com/track/1qUo7d5lAOclNVbTUY0A2R,Anri,https://open.spotify.com/artist/0xGtOrmB2hnrNRLG3vhpSo,Timely!!,https://open.spotify.com/album/3OvZYx7AAGplmJjwD29JiV,1983,,https://i.scdn.co/image/ab67616d0000b273cfd93d36fe2365f9436587d1,[],611134
TOKYO DISTRICT,City Nightlife - Original Mix,https://open.spotify.com/track/4X7DNtQrK71hShiyeognoq,architecture in tokyo,https://open.spotify.com/artist/6hQx28f86hT8QSpaKammmZ,"Royal Club, Vol. 3",https://open.spotify.com/album/6QY51ifImoOIngncUguYlp,2014,,https://i.scdn.co/image/ab67616d0000b273a4e2b25a6553e0cf14917e86,"['vaporwave', 'electronic', 'newbreed']",197602
TOKYO DISTRICT,"Blue Bird (From ""Naruto Shippuden"")",https://open.spotify.com/track/1bEnIDpwKsyhDauHVoMz6t,Akano,https://open.spotify.com/artist/7i3eGEz3HNFnPOCdc7mqoq,"Blue Bird (From ""Naruto Shippuden"")",https://open.spotify.com/album/7C41hnp5N5oQpH143Iz4rN,2020,,https://i.scdn.co/image/ab67616d0000b2732d6016235e4d0178b779afe1,"['japanese', 'covers', 'japan']",237461
TOKYO DISTRICT,Deep Down - Never Dull's In My Mind Edit,https://open.spotify.com/track/1kmQ47Sk87vxAN7TAiBpaX,Alok,https://open.spotify.com/artist/0NGAZxHanS9e0iNHpR8f2W,Deep Down (feat. Ella Eyre & Crystal Waters) [Never Dull's In My Mind Edit],https://open.spotify.com/album/41SPULSCWTrFmeQUlnqBpf,2022,,https://i.scdn.co/image/ab67616d0000b27330c6f44d4ec30bfd684c71fe,"['electronic', 'brazilian', 'EDM']",1137354
TOKYO DISTRICT,Collision Course,https://open.spotify.com/track/0IZCYFMrY8WXqINoFcDgwo,Amherst,https://open.spotify.com/artist/0OF3elZ9nfycVA9b2IQBAU,Heat.wav,https://open.spotify.com/album/7jUDLIdMGhM0Z7Lf90ssgc,2015,,https://i.scdn.co/image/ab67616d0000b27384d767335dab7f8b37e07ae6,"['metalcore', 'post-hardcore', 'symphonic']",17854
TOKYO DISTRICT,JAPANESE WOMAN,https://open.spotify.com/track/1N5G5hBH6ASbWZs0fGwdIV,Bread And Butter,https://open.spotify.com/artist/3OldswvDMARe1uWLYSrdEz,Monday Morning,https://open.spotify.com/album/3AXCgA9qtAcTM3zatEKkje,1980,,https://i.scdn.co/image/ab67616d0000b27372591bad856b3689b1a7b18a,"['city pop', 'soft rock', 'japanese']",101273
TOKYO DISTRICT,Fighting Gold,https://open.spotify.com/track/5ycVJufpq4ad1mqA5JfNQS,Coda,https://open.spotify.com/artist/2xcKG6XtsW4NV5zMXWuL6n,Fighting Gold,https://open.spotify.com/album/1UMwWm9cXGyMsjMCnmPxrA,2018,,https://i.scdn.co/image/ab67616d0000b2739266eb37fbfef94fea1ac068,"['post-hardcore', 'hard rock', 'Progressive rock']",406540
TOKYO DISTRICT,Tropical Adventure,https://open.spotify.com/track/6A3td7Pthn63vvXKHMR5tl,Desired,https://open.spotify.com/artist/6LC1S5ypWENVcHPlTruKKt,Desired,https://open.spotify.com/album/7fNAIeTksT8SsqYS2wV5UH,2016,,https://i.scdn.co/image/ab67616d0000b2733f40de26af87137319775bb5,"['future funk', 'vaporwave', 'russian']",197463
TOKYO DISTRICT,Never Fall in Love Again,https://open.spotify.com/track/0ZmmCjdy3drOX11zMqcLhd,Desired,https://open.spotify.com/artist/6LC1S5ypWENVcHPlTruKKt,Lovestory,https://open.spotify.com/album/0OXcdO8gs0F8xK6Lj5LPVK,2017,,https://i.scdn.co/image/ab67616d0000b273c2ca344869106ff540b2c02d,"['future funk', 'vaporwave', 'russian']",197463
TOKYO DISTRICT,The Sweetest Dream,https://open.spotify.com/track/4KQNQkB7yWw9oDnZOGZMQ8,Desired,https://open.spotify.com/artist/6LC1S5ypWENVcHPlTruKKt,The Sweetest Dream,https://open.spotify.com/album/0aazBbDWVGrdX0dPHhcj3A,2017,,https://i.scdn.co/image/ab67616d0000b2739c86fb23d73bc3a8eca6076e,"['future funk', 'vaporwave', 'russian']",197463
TOKYO DISTRICT,CRAZY NOISY BIZARRE TOWN,https://open.spotify.com/track/17ak2L9hb5BXExDRRZ1owi,THE DU,https://open.spotify.com/artist/6eZor9TE76Mu0P1wVEQQyL,CRAZY NOISY BIZARRE TOWN,https://open.spotify.com/album/7qPAJuYABhEaSyBXx6tvCF,2016,,https://i.scdn.co/image/ab67616d0000b2738bce9414e4ffe90cc7d91363,"['j-pop', 'JoJo', 'funk']",148547
TOKYO DISTRICT,Small City,https://open.spotify.com/track/1mBzeQjQPxdT693fIlmA4k,Future Girlfriend Music,https://open.spotify.com/artist/6yWRHWCfKgDfuVktb28gZB,Pink Dance EP,https://open.spotify.com/album/3XyrBbErwMwkZRoznQUnxV,2018,,https://i.scdn.co/image/ab67616d0000b273d7450e7a9340efa3493f4b68,"['future funk', 'paraguay', 'vaporwave']",39047
TOKYO DISTRICT,Crazy Nights,https://open.spotify.com/track/5TAePjvWgL1aHvtBfFem5N,Future Girlfriend Music,https://open.spotify.com/artist/6yWRHWCfKgDfuVktb28gZB,Pink Dance EP,https://open.spotify.com/album/3XyrBbErwMwkZRoznQUnxV,2018,,https://i.scdn.co/image/ab67616d0000b273d7450e7a9340efa3493f4b68,"['future funk', 'paraguay', 'vaporwave']",39047
TOKYO DISTRICT,Blatant Plagiarism,https://open.spotify.com/track/3a99nVOjWIe2vWXmOEKEpX,GHOST DATA,https://open.spotify.com/artist/042mLfOBpH8OoX8A6sUYhf,Blatant Plagiarism,https://open.spotify.com/album/4LYyTXz9KS5JKPUrVwJu4Z,2016,,https://i.scdn.co/image/ab67616d0000b2731818911608a991074d2d53a5,"['electronic', 'future funk', 'robots have feelings too']",178951
TOKYO DISTRICT,Hibiscus Pacific,https://open.spotify.com/track/212guZJYmzASElwy8HmVKx,Greeen Linez,https://open.spotify.com/artist/1xpjdGNm3ipMNPZ9eRwH14,Things That Fade,https://open.spotify.com/album/0WBW4pExpZITk6peWXzWlV,2012,,https://i.scdn.co/image/ab67616d0000b27344bad01d27af7d1cbfc944bd,"['electronic', 'electronica', 'ambient']",43080
TOKYO DISTRICT,Help Me,https://open.spotify.com/track/6etBdfhxvEavBQ61XEa6zR,Hako Yamazaki,https://open.spotify.com/artist/271VKuMFfkvkOARw07aM3H,Hako Yamazaki Best Collection,https://open.spotify.com/album/3dfoiSVkHMCG59AYxy53Tt,2017,,https://i.scdn.co/image/ab67616d0000b273f7489ee2d9b48f30401c84ba,[],71712
TOKYO DISTRICT,ユラユラ,https://open.spotify.com/track/2YdnF9mlB3XzToVfK4XFQz,HEARTS GROW,https://open.spotify.com/artist/0wyrrBOwzEYNIMp74rlAxw,ユラユラ,https://open.spotify.com/album/7jKn79HtGyKd1XWrDBVcE0,2006,,https://i.scdn.co/image/ab67616d0000b273d669b7cd17fcebc5a882f769,"['j-pop', 'japanese', 'anime']",64719
TOKYO DISTRICT,Street Dancer,https://open.spotify.com/track/2JVZ5spsx55seQIDvmCdQB,Hiromi Iwasaki,https://open.spotify.com/artist/7ef2Bdyd1lXJmutAbN4ZyO,WISH,https://open.spotify.com/album/6xjK04zBhWLj3QVNh7jiPW,2007,,https://i.scdn.co/image/ab67616d0000b2732ec7ba06b439455a48af4aab,[],76411
TOKYO DISTRICT,ブルーバード,https://open.spotify.com/track/2XpV9sHBexcNrz0Gyf3l18,Ikimonogakari,https://open.spotify.com/artist/5YneEA2nLtAhkD5t2769lZ,Chou Ikimonobakari Tennen Kinen Members Best Selection,https://open.spotify.com/album/6CM8A3Uhws8mAcNOxpBRNq,2006,,https://i.scdn.co/image/ab67616d0000b2734ff62a8bad528d3b04d0794e,[],430737
TOKYO DISTRICT,ホタルノヒカリ,https://open.spotify.com/track/7HAkrW8JUYoVR9dXwb6Uku,Ikimonogakari,https://open.spotify.com/artist/5YneEA2nLtAhkD5t2769lZ,Hajimarinouta,https://open.spotify.com/album/48g8RaaWcScLhr56sae2Cw,2009,,https://i.scdn.co/image/ab67616d0000b273f8f3f41a0c628304e797698c,[],430737
TOKYO DISTRICT,Sweet Love,https://open.spotify.com/track/5WTCHYg9G27e9e5HFKGdd1,Junko Ohashi,https://open.spotify.com/artist/7rGbODPTIVjzn3CTR6RCzE,THE BEST SONGS OF JUNKO OHASHI,https://open.spotify.com/album/10BIzys0QO4l9UQGay0iRI,1998,,https://i.scdn.co/image/ab67616d0000b2738a43441fe6166eb615335814,[],382968
TOKYO DISTRICT,男と女,https://open.spotify.com/track/1f76rJMP93OCXuDn3lzq0S,Junko Ohashi,https://open.spotify.com/artist/7rGbODPTIVjzn3CTR6RCzE,THE BEST SONGS OF JUNKO OHASHI,https://open.spotify.com/album/10BIzys0QO4l9UQGay0iRI,1998,,https://i.scdn.co/image/ab67616d0000b2738a43441fe6166eb615335814,[],382968
TOKYO DISTRICT,テレフォン・ナンバー,https://open.spotify.com/track/5SxrdeIHki6FmlsKj2m8mY,Junko Ohashi,https://open.spotify.com/artist/7rGbODPTIVjzn3CTR6RCzE,TOKYO - CITY POP -,https://open.spotify.com/album/4xP3ejIHNS3OPGHfSIrevD,2021,,https://i.scdn.co/image/ab67616d0000b273d1da7582931a965e2a590226,[],382968
TOKYO DISTRICT,クリスタル・シティー,https://open.spotify.com/track/24yeqyHA3EW35CKpyeE4uR,Junko Ohashi,https://open.spotify.com/artist/7rGbODPTIVjzn3CTR6RCzE,ゴールデン☆ベスト 大橋純子 シングルス,https://open.spotify.com/album/7xZbqNj6i60dJENaliMEOR,2003,,https://i.scdn.co/image/ab67616d0000b27372c937d8f310abc937cc5986,[],382968
TOKYO DISTRICT,たそがれマイ・ラブ,https://open.spotify.com/track/40uwNPMXHFJlZmxjzjody3,Junko Ohashi,https://open.spotify.com/artist/7rGbODPTIVjzn3CTR6RCzE,ゴールデン☆ベスト 大橋純子 シングルス,https://open.spotify.com/album/7xZbqNj6i60dJENaliMEOR,2003,,https://i.scdn.co/image/ab67616d0000b27372c937d8f310abc937cc5986,[],382968
TOKYO DISTRICT,シンプル・ラブ,https://open.spotify.com/track/1a6dXyCu3izFQuW5VUzoYc,Junko Ohashi,https://open.spotify.com/artist/7rGbODPTIVjzn3CTR6RCzE,ネオ・ヒストリー,https://open.spotify.com/album/2F6mxuJjSVf8Ou9yCxI5qL,1993,,https://i.scdn.co/image/ab67616d0000b2736bb03b1a73019a546c04963f,[],382968
TOKYO DISTRICT,シルエット,https://open.spotify.com/track/21z1GxeHjfD3qkaF5CgCTO,KANA-BOON,https://open.spotify.com/artist/3PWp9R5HvbQgxI5KBx5kVd,Time,https://open.spotify.com/album/3XfcRL9lvavzkYOkVt9GtD,2015,,https://i.scdn.co/image/ab67616d0000b273aff92b4ab762a6439db4e922,"['J-rock', 'japanese', 'rock']",471873
TOKYO DISTRICT,Wagamama na High Heels (2021 Remaster),https://open.spotify.com/track/59LmBqFYJLAN0GeTmLi0U7,Kaoru Akimoto,https://open.spotify.com/artist/4LUn6its1opwPzxJC1RM72,Cologne+1 (2021 Remaster),https://open.spotify.com/album/7Kyj849t8zHFTy08AKpNuG,2021,,https://i.scdn.co/image/ab67616d0000b2735e45b1e24a49c87bb5011c9c,"['city pop', 'japanese', 'j-pop']",308663
TOKYO DISTRICT,Great Days,https://open.spotify.com/track/7b4x3IrBFSEnC2XFsKiouR,Karen Aoki,https://open.spotify.com/artist/7ky9g1jEjCsjNjZbYuflUJ,Great Days,https://open.spotify.com/album/5V2u4uiKPCIWxohc1P3cHL,2016,,https://i.scdn.co/image/ab67616d0000b273d19ba9fad14b2dae27ba6921,"['jazz', 'japanese', 'jazz vocal']",128378
TOKYO DISTRICT,KICK BACK,https://open.spotify.com/track/3khEEPRyBeOUabbmOPJzAG,Kenshi Yonezu,https://open.spotify.com/artist/1snhtMLeb2DYoMOcVbb8iB,KICK BACK,https://open.spotify.com/album/6RH1fEIz8HVXregzz5Xp2B,2022,,https://i.scdn.co/image/ab67616d0000b273303d8545fce8302841c39859,[],689291
TOKYO DISTRICT,Airport Lady,https://open.spotify.com/track/66hXzE0j4jPsZt4tETClHx,Loïc Valenti,https://open.spotify.com/artist/5IzmFNVvYQb5RKJYmIBEev,Airport Lady,https://open.spotify.com/album/1T8aPu00p7DS9oRc5Ga5zo,2021,,https://i.scdn.co/image/ab67616d0000b273b5d279a687608c518839a9e9,[],2262
TOKYO DISTRICT,S.W.A.K.,https://open.spotify.com/track/2X8j1vYJaJZ1vIRp7csg2y,luxury elite,https://open.spotify.com/artist/28516pIwBLUO62yBiLAfdI,World Class,https://open.spotify.com/album/6aLiYlTMrvma12uDvlRm5x,2015,,https://i.scdn.co/image/ab67616d0000b273a7b080a4775f267f5b584f10,"['vaporwave', 'newbreed', 'chillwave']",166461
TOKYO DISTRICT,I Miss You (feat. Roman),https://open.spotify.com/track/1mfcYIaZ2xiXv9q75sxdnP,Macross 82-99,https://open.spotify.com/artist/5C8KyBfvAz9PSaOd30eIow,CHAM!,https://open.spotify.com/album/4mk2tlpNn3mQKa6TlNNhnc,2015,,https://i.scdn.co/image/ab67616d0000b273ea34552ad2126a956d6dc19a,[],352863
TOKYO DISTRICT,Fun Tonight,https://open.spotify.com/track/4MmO631CdxuFOm18UVbhkp,Macross 82-99,https://open.spotify.com/artist/5C8KyBfvAz9PSaOd30eIow,CHAM!,https://open.spotify.com/album/4mk2tlpNn3mQKa6TlNNhnc,2015,,https://i.scdn.co/image/ab67616d0000b273ea34552ad2126a956d6dc19a,[],352863
TOKYO DISTRICT,Miss Macross,https://open.spotify.com/track/1UMTkDVCP1Osrt9BLj12go,Macross 82-99,https://open.spotify.com/artist/5C8KyBfvAz9PSaOd30eIow,CHAM!,https://open.spotify.com/album/4mk2tlpNn3mQKa6TlNNhnc,2015,,https://i.scdn.co/image/ab67616d0000b273ea34552ad2126a956d6dc19a,[],352863
TOKYO DISTRICT,Fascination (2017 Remastering),https://open.spotify.com/track/4u70aMVIrdGOgSAO6qELvW,Maiko Okamoto,https://open.spotify.com/artist/0wEXb066P6Itx1du6ZTebR,FASCINATION+9 (2017 Remastering),https://open.spotify.com/album/2A0Vj7Y6GD5cSXWAFSDJ7W,2017,,https://i.scdn.co/image/ab67616d0000b2732f7e0217510a4d9d39f14261,"['Soundtrack', 'japanese', 'idol']",18156
TOKYO DISTRICT,Plastic Love,https://open.spotify.com/track/7rU6Iebxzlvqy5t857bKFq,Mariya Takeuchi,https://open.spotify.com/artist/3WwGRA2o4Ux1RRMYaYDh7N,Expressions,https://open.spotify.com/album/3lBX7AtzE4JoZaAIBLptRx,2008,,https://i.scdn.co/image/ab67616d0000b273ba6b3322182afc4136521d2c,[],505379
TOKYO DISTRICT,ミラクル・ラブ - Karaoke; 2022 Remaster,https://open.spotify.com/track/1gXxNN17kb8OqmLkAESL0M,Mariya Takeuchi,https://open.spotify.com/artist/3WwGRA2o4Ux1RRMYaYDh7N,Quiet Life (30th Anniversary Edition; 2022 Remaster),https://open.spotify.com/album/6HSiOQVxo7HrYf05PcLC0S,1992,,https://i.scdn.co/image/ab67616d0000b2734aef8d189d7406a247d171e1,[],505379
TOKYO DISTRICT,49%の関係,https://open.spotify.com/track/7hs2WS3TjhMAq9zCJKaRj6,Miki Asakura,https://open.spotify.com/artist/6i78fiwTmtgGhVeyQIdITv,By Myself,https://open.spotify.com/album/0VVDxUqcaQN7QaL7WphfLz,1986,,https://i.scdn.co/image/ab67616d0000b2739a9c2d2249cbb7de02a89531,"['japanese', '80s', 'pop']",12647
TOKYO DISTRICT,Mayonaka no Door / Stay With Me,https://open.spotify.com/track/2BHj31ufdEqVK5CkYDp9mA,Miki Matsubara,https://open.spotify.com/artist/4hUmsYcvD8C5zuVSP93jb1,Miki Matsubara Best Collection,https://open.spotify.com/album/1ANaxJNBcbOvvycNL4MCL5,2008,,https://i.scdn.co/image/ab67616d0000b27381052badd62d5e14c3377786,"['j-pop', 'city pop', 'pop']",889016
TOKYO DISTRICT,"Isabella's Lullaby (From ""The Promised Neverland"")",https://open.spotify.com/track/66qClvnOxJrTV6ZNTzkxqf,Miura Jam,https://open.spotify.com/artist/5ZcXM1KFH6hhLoBIdgCnap,"Isabella's Lullaby (From ""The Promised Neverland"")",https://open.spotify.com/album/1OrZQYqzJmbALvVOQB4Ja7,2019,,https://i.scdn.co/image/ab67616d0000b273bb5f57e546d965260e60ed8a,"['anime', 'japanese', 'indie']",284686
TOKYO DISTRICT,Night Cruising (Night Tempo Showa Groove Mix),https://open.spotify.com/track/1J5BlEc8dr8wPsCaAF6Brs,Night Tempo,https://open.spotify.com/artist/76B4kqqCUdVdAo9AG5LNWF,Momoko Kikuchi － Night Tempo presents The Showa Groove,https://open.spotify.com/album/7LKgqFOh93jMEVCNv6xLc6,2021,,https://i.scdn.co/image/ab67616d0000b273e8aad8ef0f5b53ae6c815f7b,"['future funk', 'vaporwave', 'Japanese Disco']",188867
TOKYO DISTRICT,"Driftveil City (From ""Pokémon Black & White"") - Arrangement",https://open.spotify.com/track/2y2LxGPqGK7Zspo97ZYtY9,Pokestir,https://open.spotify.com/artist/3O0lydxUWthTMN8WjCUqZc,"Driftveil City (From ""Pokémon Black & White"") [Arrangement]",https://open.spotify.com/album/1NcSVTQ182mh3kHTqMGcXb,2021,,https://i.scdn.co/image/ab67616d0000b273f6760217ad7203dd0edaa5bc,"['Soundtrack', 'video game music', 'video games']",18649
TOKYO DISTRICT,Nandemonaiya - movie ver.,https://open.spotify.com/track/7dEfa89dZfo6CQPdsgGCF6,RADWIMPS,https://open.spotify.com/artist/1EowJ1WwkMzkCkRomFhui7,Your Name.,https://open.spotify.com/album/4qApTp9557qYZzRLEih4uP,2016,,https://i.scdn.co/image/ab67616d0000b2733d1869d8c477d291a205a2d6,"['J-rock', 'japanese', 'rock']",636863
TOKYO DISTRICT,I Want You,https://open.spotify.com/track/3XorCFmcupSm5QS6hA9g4N,Savage Garden,https://open.spotify.com/artist/3NRFinRTEqUCfaTTZmk8ek,Savage Garden,https://open.spotify.com/album/64peTvbTLBDeSBu0GsCRE4,1997,,https://i.scdn.co/image/ab67616d0000b27384fef39a9a8293c86796599f,"['pop', '90s', 'australian']",1362224
TOKYO DISTRICT,きみのためなら死ねる - 完全版,https://open.spotify.com/track/1OdBQawP9zKQLE0bdkz1AV,SEGA SOUND TEAM,https://open.spotify.com/artist/4ShgdWtm52xvEr8uYmT0V6,あかどこ&きみしね 愛の伝説CD,https://open.spotify.com/album/4fjV3zhr7jpbcFUs1FGqsD,2005,,https://i.scdn.co/image/ab67616d0000b27370377ae40a0d0f200e2e80f9,"['video game music', 'Soundtrack', 'japanese']",489644
TOKYO DISTRICT,newsong,https://open.spotify.com/track/2tNcvY9PZlEKrUJRx9OiGr,tacica,https://open.spotify.com/artist/6iglpAqZTAmvm0ffNKlaFS,newsong e.p.,https://open.spotify.com/album/0C51JyLG85qQ5bc26Lv0TS,2012,,https://i.scdn.co/image/ab67616d0000b273b9e0e0d757a5a205ba5b6319,"['J-rock', 'japanese', 'indie']",60529
TOKYO DISTRICT,じゃじゃ馬娘,https://open.spotify.com/track/4oENespYEAw65Aa5GjE2X0,Taeko Onuki,https://open.spotify.com/artist/5QeCklzEEYSSLWeUxuWeBy,MIGNONNE (Mastered by Bernie Grundman),https://open.spotify.com/album/0Y4RPWAZZui6gUL1kwgND6,1978,,https://i.scdn.co/image/ab67616d0000b273653cd3e7a318ccd0c86cac26,[],631325
TOKYO DISTRICT,Tokai,https://open.spotify.com/track/1SmwJJ8YVgiXtyE6elhUx1,Taeko Onuki,https://open.spotify.com/artist/5QeCklzEEYSSLWeUxuWeBy,SUNSHOWER,https://open.spotify.com/album/53YDN7b4vQ5MLMSPcnh9Os,1977,,https://i.scdn.co/image/ab67616d0000b273867f9c4d0391216d4e3d132b,[],631325
TOKYO DISTRICT,Babybaby No Yume,https://open.spotify.com/track/4q8sr39iXhWNffcpHXm6jR,TANUKI,https://open.spotify.com/artist/5n3X0T0RlvRxUR6l9dBwB8,Katakana Title,https://open.spotify.com/album/2kOWPXXPYpYA7rlhSbPKSK,2015,,https://i.scdn.co/image/ab67616d0000b27331bcdbec602d74c2caf2cc40,"['uk Hardcore', 'happy hardcore', 'hardcore']",102146
TOKYO DISTRICT,ノスタルジア・オブ・アイランド,https://open.spotify.com/track/6Ys5Xmyl13GuzVWDOqZlcL,Tatsuro Yamashita,https://open.spotify.com/artist/41hQ0PoEyj9xEBhwt73aWC,PACIFIC,https://open.spotify.com/album/6PnbwR4pgQQZDrLUdw6Kc7,1978,,https://i.scdn.co/image/ab67616d0000b273a7177b1d4c69494024e02579,[],180450
TOKYO DISTRICT,キスカ,https://open.spotify.com/track/6ggCUjC5j2uhighYnTee8X,Tatsuro Yamashita,https://open.spotify.com/artist/41hQ0PoEyj9xEBhwt73aWC,PACIFIC,https://open.spotify.com/album/6PnbwR4pgQQZDrLUdw6Kc7,1978,,https://i.scdn.co/image/ab67616d0000b273a7177b1d4c69494024e02579,[],180450
TOKYO DISTRICT,unravel,https://open.spotify.com/track/1rN9QoVxw5U7TJkyaUR8C1,TK from Ling tosite sigure,https://open.spotify.com/artist/3B9O5mYYw89fFXkwKh7jCS,Fantastic Magic,https://open.spotify.com/album/1jLua47U6YKYY4GyktVbBb,2014,,https://i.scdn.co/image/ab67616d0000b273b11c3ab5cb818192b7a61fdd,[],504186
TOKYO DISTRICT,I'm in Love,https://open.spotify.com/track/5RSpR665UGsu1FFEq1pG8R,Tomoko Aran,https://open.spotify.com/artist/2flF63KTodI9rSqbP5gCnp,浮遊空間,https://open.spotify.com/album/7fa6VpNPvW2DVbtohJ0x44,1983,,https://i.scdn.co/image/ab67616d0000b273138d0143d948a5314d1aea19,"['city pop', 'japanese', 'j-pop']",333672
TOKYO DISTRICT,Midnight Pretenders,https://open.spotify.com/track/0JUWF44gfMszGNhjCF7Ufs,Tomoko Aran,https://open.spotify.com/artist/2flF63KTodI9rSqbP5gCnp,浮遊空間,https://open.spotify.com/album/7fa6VpNPvW2DVbtohJ0x44,1983,,https://i.scdn.co/image/ab67616d0000b273138d0143d948a5314d1aea19,"['city pop', 'japanese', 'j-pop']",333672
